delta.rank,pval,level,nseqs,term,name,p.adj
0,1.24E-07,5,2757,unknown,unknown,0
0,6.58E-06,3,26,GO:0048278;GO:0140056;GO:0022406,membrane docking,0
0,1.07E-05,2,69,GO:0001817,regulation of cytokine production,0
0,1.58E-05,2,45,GO:0043900,regulation of multi-organism process,0
0,2.26E-05,2,37,GO:0001818,negative regulation of cytokine production,0.01
0,3.48E-05,2,18,GO:0048211;GO:0035493;GO:0048280,vesicle fusion with Golgi apparatus,0.025
0,6.65E-05,2,26,GO:0032480;GO:0032479,regulation of type I interferon production,0.025
0,5.34E-05,2,44,GO:0009615,response to virus,0.028571429
0,7.29E-05,3,68,GO:0051640,organelle localization,0.033333333
0,0.000143796,4,8,GO:0040010;GO:0040009,regulation of growth rate,0.033333333
0,0.000212104,2,30,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,0.036111111
0,0.000131307,2,17,GO:0043901,negative regulation of multi-organism process,0.036363636
0,0.000205819,2,29,GO:0006906;GO:0090174;GO:0048284;GO:0061025,organelle fusion,0.038235294
0,0.000112263,2,8,GO:0048525,negative regulation of viral process,0.04
0,0.000194293,2,11,GO:0032727;GO:0032481;GO:0032647;GO:0032728,positive regulation of type I interferon production,0.040625
0,0.000182926,2,39,GO:0051091,positive regulation of DNA-binding transcription factor activity,0.043333333
0,0.000171396,2,20,GO:0032648,regulation of interferon-beta production,0.046428571
0,0.000170112,2,42,GO:0001819,positive regulation of cytokine production,0.05
0,0.000335473,4,19,GO:0050688,regulation of defense response to virus,0.068421053
0,0.000604754,2,27,GO:0045927,positive regulation of growth,0.121428571
0,0.000590287,2,91,GO:0015074,DNA integration,0.1225
0,0.000613953,5,15,GO:0050691;GO:0001922;GO:0001782;GO:0002260;GO:0001776;GO:0045779;GO:0046851;GO:0034104;GO:2000349;GO:2000348;GO:2000352;GO:1904036;GO:2000351;GO:1904035;GO:0043124;GO:0032703;GO:0090291;GO:0090289;GO:0034136;GO:0034122;GO:0034135;GO:0034121;GO:0034140;GO:0034139;GO:0070423;GO:0002753;GO:0035872;GO:0061043;GO:0072573;GO:0002507;GO:0031665;GO:0002832,negative regulation of toll-like receptor 2 signaling pathway,0.122727273
0,0.000820467,3,83,GO:0051707,response to other organism,0.165217391
0,0.001033911,2,26,GO:0002831,regulation of response to biotic stimulus,0.195833333
0,0.001174599,2,142,GO:0006955,immune response,0.214
0,0.001207388,5,16,GO:0000077;GO:0031570,DNA integrity checkpoint,0.217307692
0,0.001457862,2,186,GO:0051240,positive regulation of multicellular organismal process,0.231034483
0,0.001446436,2,22,GO:0008340,determination of adult lifespan,0.239285714
0,0.001606907,2,63,GO:0016050,vesicle organization,0.243333333
0,0.001679773,2,841,GO:0048518;GO:0048522,positive regulation of biological process,0.251612903
0,0.001912465,5,96,GO:0048193,Golgi vesicle transport,0.26875
0,0.001981855,2,98,GO:0051090,regulation of DNA-binding transcription factor activity,0.275757576
0,0.002098552,2,14,GO:0060346;GO:0060343;GO:0030501;GO:0045778;GO:0070169;GO:0045669,positive regulation of ossification,0.285294118
0,0.002625752,3,16,GO:0017015;GO:1903844;GO:0035583;GO:0030512;GO:0035581;GO:0071694;GO:1903845;GO:1900116;GO:1900115,regulation of cellular response to transforming growth factor beta stimulus,0.2875
0,0.002625752,2,16,GO:0030500;GO:0070167,regulation of biomineral tissue development,0.2875
0,0.002801867,8,11,GO:0007257,activation of JUN kinase activity,0.292682927
0,0.002899175,5,17,GO:0045667,regulation of osteoblast differentiation,0.294047619
0,0.003096166,2,8,GO:0006805,xenobiotic metabolic process,0.294318182
0,0.002347387,3,395,GO:0051239,regulation of multicellular organismal process,0.297222222
0,0.002585327,5,5,GO:0009060;GO:0045333,aerobic respiration,0.297368421
0,0.002481497,2,54,GO:0002697,regulation of immune effector process,0.298648649
0,0.002315624,2,183,GO:0043085;GO:0044093,positive regulation of molecular function,0.3
0,0.003067854,2,113,GO:0043207;GO:0009607,response to biotic stimulus,0.3
0,0.003337702,2,131,GO:0006278;GO:0071897,DNA biosynthetic process,0.307777778
0,0.003406466,3,6,GO:0045069;GO:1903900,regulation of viral genome replication,0.317391304
0,0.005081553,4,43,GO:0051050,positive regulation of transport,0.353571429
0,0.004915116,2,24,GO:0030278,regulation of ossification,0.354545455
0,0.004915116,2,24,GO:0090101;GO:0090288,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.354545455
0,0.004763581,2,14,GO:0010959,regulation of metal ion transport,0.362264151
0,0.004763581,2,14,GO:0034764;GO:0043270,positive regulation of ion transport,0.362264151
0,0.004553209,2,18,GO:0042035,regulation of cytokine biosynthetic process,0.366
